Reach ID,Date,NO3-N concentration (mg/l),NO3-N  loading (kg/d)
215,2020-02,0.0,0.0
215,2020-03,0.0,0.0
215,2020-04,1.008,0.116
215,2020-05,2.494,0.531
215,2020-06,0.165,0.018
215,2020-07,0.191,0.005
215,2020-08,1.794,0.585
215,2020-09,2.681,0.003
215,2020-10,2.869,1.242
215,2020-11,3.216,0.34
215,2020-12,12.428,1.233
215,2021-01,9.984,0.809
215,2021-02,0.0,0.0
215,2021-03,5.624,0.19
215,2021-04,0.245,0.007
215,2021-05,2.609,0.105
215,2021-06,2.707,0.0
215,2021-07,5.676,0.015
215,2021-08,1.932,0.151
215,2021-09,0.0,0.0
215,2021-10,0.003,0.0
215,2021-11,0.92,0.07
215,2021-12,1.598,0.177
215,2022-01,0.703,1.077
215,2022-02,0.0,0.0
215,2022-03,0.06,0.01
215,2022-04,0.329,0.148
215,2022-05,81.767,74.834
215,2022-06,5.871,15.647
216,2016-01,8.096,0.004
216,2016-02,256.971,0.002
216,2016-03,3.564,0.007
216,2016-04,3.263,0.305
216,2016-05,2.423,1.17
216,2016-06,0.0,0.0
216,2016-07,1.981,0.551
216,2016-08,0.48,0.001
216,2016-09,3.893,0.001
216,2016-10,0.948,0.233
216,2016-11,33.175,0.045
216,2016-12,1.801,0.003
216,2017-01,107.859,0.001
216,2017-02,0.0,0.0
216,2017-03,3.327,5.13
216,2017-04,5.972,0.327
216,2017-05,6.092,3.506
216,2017-06,2320.117,0.011
216,2017-07,2.014,0.088
216,2017-08,0.0,0.0
216,2017-09,1.39,0.0
216,2017-10,5.16,0.001
216,2017-11,2.112,0.013
216,2017-12,6.241,0.006
216,2018-01,0.0,0.0
216,2018-02,0.0,0.0
216,2018-03,10.232,12.704
216,2018-04,24.8,0.039
216,2018-05,1793.631,0.026
216,2018-06,1384.656,0.019
216,2018-07,1500.506,0.002
216,2018-08,0.814,0.223
216,2018-09,2.659,0.002
216,2018-10,0.794,1.002
216,2018-11,0.918,2.603
216,2018-12,13.114,0.006
216,2019-01,2.438,0.191
216,2019-02,0.0,0.0
216,2019-03,977.263,0.0
216,2019-04,4.153,0.065
216,2019-05,0.834,3.144
216,2019-06,1.523,1.528
216,2019-07,624.104,0.003
216,2019-08,2.045,0.0
216,2019-09,1.192,0.014
216,2019-10,1.045,0.001
216,2019-11,2.124,0.254
216,2019-12,33.645,5.38
216,2020-01,86.941,0.042
216,2020-02,0.0,0.0
216,2020-03,0.0,0.0
216,2020-04,5.553,0.014
216,2020-05,6.777,0.057
216,2020-06,1030.819,0.002
216,2020-07,11.133,0.002
216,2020-08,1.718,0.035
216,2020-09,8.549,0.0
216,2020-10,1.273,0.039
216,2020-11,1.763,0.014
216,2020-12,17.661,0.179
216,2021-01,16.05,0.102
216,2021-02,0.0,0.0
216,2021-03,8.281,0.004
216,2021-04,6.624,0.0
216,2021-05,1.933,0.005
216,2021-06,0.729,0.0
216,2021-07,5.777,0.004
216,2021-08,1.942,0.01
216,2021-09,4.034,0.002
216,2021-10,0.022,0.0
216,2021-11,7.109,0.012
216,2021-12,6.494,0.019
216,2022-01,223.59,0.071
216,2022-02,0.0,0.0
216,2022-03,0.0,0.0
216,2022-04,71.291,0.026
216,2022-05,32.986,2.613
216,2022-06,3.937,1.095
217,2016-01,8.306,0.002
217,2016-02,594.984,0.001
217,2016-03,4.047,0.005
217,2016-04,3.326,0.159
217,2016-05,2.517,0.623
217,2016-06,0.0,0.0
217,2016-07,1.925,0.277
217,2016-08,0.587,0.001
217,2016-09,3.85,0.001
217,2016-10,0.984,0.125
217,2016-11,30.972,0.022
217,2016-12,1.875,0.002
217,2017-01,9.229,0.0
217,2017-02,0.0,0.0
217,2017-03,3.179,2.499
217,2017-04,5.912,0.166
217,2017-05,5.822,1.715
217,2017-06,13267.542,0.005
217,2017-07,1.988,0.045
217,2017-08,0.0,0.0
217,2017-09,0.0,0.0
217,2017-10,5.16,0.001
217,2017-11,2.07,0.008
217,2017-12,5.783,0.003
217,2018-01,0.0,0.0
217,2018-02,0.0,0.0
217,2018-03,12.098,7.673
217,2018-04,20.921,0.018
217,2018-05,9879.773,0.013
217,2018-06,10238.15,0.009
217,2018-07,0.0,0.0
217,2018-08,0.899,0.126
217,2018-09,2.651,0.002
217,2018-10,0.81,0.523
217,2018-11,0.635,0.919
217,2018-12,7.832,0.003
217,2019-01,1.11,0.044
217,2019-02,0.0,0.0
217,2019-03,0.0,0.0
217,2019-04,2.331,0.019
217,2019-05,0.647,1.253
217,2019-06,0.875,0.449
217,2019-07,0.0,0.0
217,2019-08,1.295,0.0
217,2019-09,1.187,0.008
217,2019-10,1.093,0.0
217,2019-11,0.669,0.041
217,2019-12,38.842,3.284
217,2020-01,97.993,0.025
217,2020-02,0.0,0.0
217,2020-03,0.0,0.0
217,2020-04,4.508,0.006
217,2020-05,6.081,0.03
217,2020-06,0.0,0.0
217,2020-07,11.007,0.001
217,2020-08,1.693,0.022
217,2020-09,42.327,0.0
217,2020-10,1.263,0.023
217,2020-11,1.762,0.009
217,2020-12,13.639,0.074
217,2021-01,11.707,0.038
217,2021-02,0.0,0.0
217,2021-03,6.006,0.002
217,2021-04,15.222,0.0
217,2021-05,1.504,0.003
217,2021-06,0.0,0.0
217,2021-07,5.235,0.003
217,2021-08,1.935,0.007
217,2021-09,2.469,0.001
217,2021-10,0.054,0.0
217,2021-11,9.739,0.009
217,2021-12,6.486,0.011
217,2022-01,180.607,0.034
217,2022-02,0.0,0.0
217,2022-03,0.0,0.0
217,2022-04,45.967,0.01
217,2022-05,45.66,1.974
217,2022-06,4.659,0.657
218,2016-01,7.818,0.002
218,2016-02,151.072,0.001
218,2016-03,2.877,0.003
218,2016-04,3.18,0.14
218,2016-05,2.306,0.522
218,2016-06,0.0,0.0
218,2016-07,2.038,0.264
218,2016-08,0.318,0.0
218,2016-09,3.966,0.0
218,2016-10,0.913,0.105
218,2016-11,35.232,0.022
218,2016-12,1.693,0.001
218,2017-01,130.618,0.001
218,2017-02,0.0,0.0
218,2017-03,3.482,2.533
218,2017-04,6.045,0.155
218,2017-05,6.375,1.724
218,2017-06,1373.762,0.005
218,2017-07,2.039,0.042
218,2017-08,0.0,0.0
218,2017-09,0.0,0.0
218,2017-10,0.0,0.0
218,2017-11,2.177,0.005
218,2017-12,6.799,0.003
218,2018-01,0.0,0.0
218,2018-02,0.0,0.0
218,2018-03,8.063,4.711
218,2018-04,29.216,0.021
218,2018-05,988.184,0.013
218,2018-06,724.497,0.009
218,2018-07,1440.831,0.002
218,2018-08,0.715,0.093
218,2018-09,2.672,0.001
218,2018-10,0.776,0.461
218,2018-11,1.236,1.651
218,2018-12,23.52,0.004
218,2019-01,3.935,0.145
218,2019-02,0.0,0.0
218,2019-03,0.0,0.0
218,2019-04,6.193,0.046
218,2019-05,1.038,1.872
218,2019-06,2.251,1.063
218,2019-07,602.364,0.003
218,2019-08,103.974,0.0
218,2019-09,1.201,0.005
218,2019-10,0.991,0.0
218,2019-11,3.776,0.211
218,2019-12,26.915,1.954
218,2020-01,72.365,0.016
218,2020-02,0.0,0.0
218,2020-03,0.0,0.0
218,2020-04,6.793,0.008
218,2020-05,7.567,0.026
218,2020-06,989.932,0.002
218,2020-07,11.192,0.001
218,2020-08,1.757,0.014
218,2020-09,6.044,0.0
218,2020-10,1.286,0.016
218,2020-11,1.764,0.006
218,2020-12,22.45,0.101
218,2021-01,20.961,0.062
218,2021-02,0.0,0.0
218,2021-03,11.222,0.002
218,2021-04,4.291,0.0
218,2021-05,3.441,0.002
218,2021-06,0.0,0.0
218,2021-07,6.934,0.002
218,2021-08,1.955,0.003
218,2021-09,7.268,0.001
218,2021-10,0.014,0.0
218,2021-11,4.051,0.003
218,2021-12,6.274,0.007
218,2022-01,275.938,0.036
218,2022-02,0.0,0.0
218,2022-03,0.0,0.0
218,2022-04,107.419,0.015
218,2022-05,15.631,0.539
218,2022-06,3.107,0.411
219,2016-01,9.617,0.002
219,2016-02,121.57,0.001
219,2016-03,6.356,0.006
219,2016-04,3.745,0.159
219,2016-05,13.57,2.932
219,2016-06,0.0,0.0
219,2016-07,2.448,0.289
219,2016-08,2.245,0.001
219,2016-09,0.0,0.0
219,2016-10,1.39,0.145
219,2016-11,21.297,0.012
219,2016-12,4.62,0.001
219,2017-01,1.818,0.0
219,2017-02,0.0,0.0
219,2017-03,1.991,1.394
219,2017-04,3.256,0.082
219,2017-05,3.341,0.905
219,2017-06,20945.981,0.005
219,2017-07,1.769,0.037
219,2017-08,0.0,0.0
219,2017-09,0.0,0.0
219,2017-10,0.0,0.0
219,2017-11,3.277,0.007
219,2017-12,9.218,0.003
219,2018-01,0.0,0.0
219,2018-02,0.0,0.0
219,2018-03,8.694,5.109
219,2018-04,21.533,0.015
219,2018-05,17461.519,0.012
219,2018-06,14362.982,0.01
219,2018-07,32536.99,0.002
219,2018-08,0.793,0.101
219,2018-09,0.0,0.0
219,2018-10,0.865,0.497
219,2018-11,1.307,1.711
219,2018-12,18.076,0.003
219,2019-01,3.385,0.123
219,2019-02,0.0,0.0
219,2019-03,0.0,0.0
219,2019-04,4.131,0.03
219,2019-05,0.875,1.579
219,2019-06,2.159,1.03
219,2019-07,11533.57,0.003
219,2019-08,26636.037,0.001
219,2019-09,1.448,0.007
219,2019-10,0.946,0.0
219,2019-11,2.221,0.123
219,2019-12,10.306,0.852
219,2020-01,32.19,0.008
219,2020-02,0.0,0.0
219,2020-03,0.0,0.0
219,2020-04,3.863,0.004
219,2020-05,3.928,0.012
219,2020-06,19025.223,0.003
219,2020-07,0.0,0.0
219,2020-08,1.825,0.016
219,2020-09,8.538,0.0
219,2020-10,1.158,0.031
219,2020-11,1.995,0.006
219,2020-12,13.735,0.072
219,2021-01,12.297,0.036
219,2021-02,0.0,0.0
219,2021-03,3.721,0.001
219,2021-04,5.919,0.0
219,2021-05,7.951,0.013
219,2021-06,0.0,0.0
219,2021-07,85.799,0.0
219,2021-08,2.49,0.003
219,2021-09,1.902,0.001
219,2021-10,0.002,0.0
219,2021-11,6.573,0.005
219,2021-12,6.322,0.007
219,2022-01,1186.744,0.015
219,2022-02,0.0,0.0
219,2022-03,0.0,0.0
219,2022-04,44.259,0.006
219,2022-05,349.384,20.134
219,2022-06,15.736,1.585
220,2016-01,5.865,0.013
220,2016-02,22.154,0.009
220,2016-03,12.121,0.21
220,2016-04,3.104,1.282
220,2016-05,9.662,21.305
220,2016-06,303.873,0.012
220,2016-07,1.848,2.579
220,2016-08,1.429,0.011
220,2016-09,5.679,0.0
220,2016-10,1.321,1.609
220,2016-11,19.474,0.07
220,2016-12,2.261,0.042
220,2017-01,45.299,0.015
220,2017-02,0.0,0.0
220,2017-03,2.72,18.578
220,2017-04,5.069,1.224
220,2017-05,4.736,12.459
220,2017-06,45.483,0.041
220,2017-07,1.841,0.382
220,2017-08,0.0,0.0
220,2017-09,2.913,0.002
220,2017-10,0.0,0.0
220,2017-11,2.35,0.128
220,2017-12,5.943,0.036
220,2018-01,0.0,0.0
220,2018-02,278.091,0.0
220,2018-03,7.04,38.935
220,2018-04,25.175,0.172
220,2018-05,327.276,0.086
220,2018-06,272.505,0.062
220,2018-07,1001.201,0.011
220,2018-08,0.724,0.895
220,2018-09,2.716,0.004
220,2018-10,1.099,6.379
220,2018-11,2.176,27.363
220,2018-12,8.208,0.051
220,2019-01,6.289,2.225
220,2019-02,0.0,0.0
220,2019-03,8645.31,0.017
220,2019-04,8.51,0.573
220,2019-05,1.183,15.066
220,2019-06,3.381,15.406
220,2019-07,117.643,0.017
220,2019-08,5.41,0.005
220,2019-09,1.57,0.143
220,2019-10,2.507,0.001
220,2019-11,1.756,0.942
220,2019-12,16.364,13.873
220,2020-01,41.161,0.122
220,2020-02,45355.16,0.001
220,2020-03,352.38,0.0
220,2020-04,6.318,0.057
220,2020-05,4.075,0.24
220,2020-06,366.799,0.013
220,2020-07,5.256,0.005
220,2020-08,1.911,0.369
220,2020-09,2.063,0.002
220,2020-10,1.652,0.56
220,2020-11,1.673,0.111
220,2020-12,12.129,0.708
220,2021-01,14.646,0.428
220,2021-02,0.0,0.0
220,2021-03,10.111,0.025
220,2021-04,15.81,0.003
220,2021-05,4.951,0.042
220,2021-06,239.744,0.013
220,2021-07,6.126,0.001
220,2021-08,1.786,0.099
220,2021-09,2.752,0.002
220,2021-10,0.006,0.0
220,2021-11,7.651,0.047
220,2021-12,4.031,0.1
220,2022-01,68.587,0.182
220,2022-02,0.0,0.0
220,2022-03,780091.562,0.003
220,2022-04,18.282,0.084
220,2022-05,143.141,72.43
220,2022-06,6.947,9.324
221,2016-01,7.875,0.002
221,2016-02,48.686,0.001
221,2016-03,17.758,0.012
221,2016-04,3.359,0.17
221,2016-05,2.453,0.637
221,2016-06,0.0,0.0
221,2016-07,2.221,0.322
221,2016-08,0.369,0.0
221,2016-09,0.0,0.0
221,2016-10,0.923,0.121
221,2016-11,39.3,0.026
221,2016-12,6.741,0.002
221,2017-01,42.33,0.001
221,2017-02,0.0,0.0
221,2017-03,3.819,3.221
221,2017-04,6.28,0.186
221,2017-05,7.074,2.202
221,2017-06,551.353,0.007
221,2017-07,2.276,0.053
221,2017-08,0.0,0.0
221,2017-09,0.0,0.0
221,2017-10,0.0,0.0
221,2017-11,3.302,0.005
221,2017-12,11.139,0.003
221,2018-01,0.0,0.0
221,2018-02,0.0,0.0
221,2018-03,6.339,4.275
221,2018-04,43.471,0.032
221,2018-05,382.732,0.017
221,2018-06,330.328,0.014
221,2018-07,797.315,0.003
221,2018-08,0.694,0.104
221,2018-09,0.0,0.0
221,2018-10,0.964,0.657
221,2018-11,1.41,2.179
221,2018-12,70.997,0.002
221,2019-01,4.927,0.209
221,2019-02,0.0,0.0
221,2019-03,0.0,0.0
221,2019-04,8.053,0.069
221,2019-05,1.935,2.485
221,2019-06,2.954,1.616
221,2019-07,221.457,0.003
221,2019-08,24.161,0.0
221,2019-09,4.008,0.011
221,2019-10,1.613,0.001
221,2019-11,4.844,0.31
221,2019-12,23.834,1.86
221,2020-01,67.745,0.017
221,2020-02,0.0,0.0
221,2020-03,0.0,0.0
221,2020-04,9.038,0.011
221,2020-05,12.186,0.018
221,2020-06,370.722,0.003
221,2020-07,11.584,0.001
221,2020-08,2.168,0.009
221,2020-09,3.861,0.0
221,2020-10,3.765,0.034
221,2020-11,2.166,0.004
221,2020-12,27.863,0.13
221,2021-01,25.013,0.085
221,2021-02,0.0,0.0
221,2021-03,37.204,0.006
221,2021-04,65.243,0.001
221,2021-05,4.971,0.003
221,2021-06,0.0,0.0
221,2021-07,7.582,0.0
221,2021-08,2.111,0.001
221,2021-09,9103.31,0.002
221,2021-10,0.006,0.0
221,2021-11,2.181,0.002
221,2021-12,7.855,0.006
221,2022-01,617.496,0.035
221,2022-02,0.0,0.0
221,2022-03,1584.088,0.003
221,2022-04,191.788,0.011
221,2022-05,6.357,0.218
221,2022-06,2.889,0.445
222,2016-01,0.657,0.016
222,2016-02,0.477,0.011
222,2016-03,6.024,0.256
222,2016-04,2.858,1.513
222,2016-05,10.087,25.994
222,2016-06,0.155,0.013
222,2016-07,1.924,2.997
222,2016-08,1.573,0.013
222,2016-09,560.335,0.0
222,2016-10,1.343,1.825
222,2016-11,19.256,0.085
222,2016-12,2.114,0.043
222,2017-01,0.321,0.017
222,2017-02,0.0,0.0
222,2017-03,2.594,20.408
222,2017-04,0.645,1.331
222,2017-05,4.362,13.659
222,2017-06,0.307,0.048
222,2017-07,1.375,0.435
222,2017-08,0.0,0.0
222,2017-09,3.095,0.002
222,2017-10,142.874,0.0
222,2017-11,2.62,0.151
222,2017-12,1.136,0.046
222,2018-01,0.0,0.0
222,2018-02,0.0,0.0
222,2018-03,6.64,45.458
222,2018-04,0.555,0.198
222,2018-05,0.303,0.102
222,2018-06,0.3,0.075
222,2018-07,0.269,0.014
222,2018-08,0.725,1.034
222,2018-09,0.536,0.004
222,2018-10,1.087,7.181
222,2018-11,2.071,29.893
222,2018-12,0.62,0.056
222,2019-01,4.835,2.417
222,2019-02,0.0,0.0
222,2019-03,0.095,0.017
222,2019-04,1.382,0.624
222,2019-05,0.994,17.348
222,2019-06,3.141,17.062
222,2019-07,0.331,0.021
222,2019-08,0.395,0.007
222,2019-09,1.611,0.157
222,2019-10,1.697,0.001
222,2019-11,1.819,1.116
222,2019-12,15.711,15.139
222,2020-01,19.104,0.133
222,2020-02,0.028,0.001
222,2020-03,0.001,0.0
222,2020-04,0.857,0.064
222,2020-05,1.605,0.261
222,2020-06,0.287,0.017
222,2020-07,0.254,0.007
222,2020-08,1.862,0.395
222,2020-09,2.094,0.002
222,2020-10,1.594,0.607
222,2020-11,1.699,0.119
222,2020-12,11.489,0.797
222,2021-01,10.576,0.472
222,2021-02,0.0,0.0
222,2021-03,1.239,0.029
222,2021-04,0.374,0.005
222,2021-05,1.997,0.049
222,2021-06,231.854,0.013
222,2021-07,7.041,0.001
222,2021-08,1.805,0.102
222,2021-09,2.211,0.003
222,2021-10,0.005,0.0
222,2021-11,0.915,0.053
222,2021-12,1.8,0.11
222,2022-01,0.266,0.198
222,2022-02,0.0,0.0
222,2022-03,0.045,0.003
222,2022-04,0.379,0.093
222,2022-05,137.31,95.935
222,2022-06,7.102,11.228
223,2016-01,9.658,0.002
223,2016-02,262.639,0.002
223,2016-03,5.368,0.006
223,2016-04,3.666,0.21
223,2016-05,15.892,4.58
223,2016-06,0.0,0.0
223,2016-07,2.481,0.379
223,2016-08,2.684,0.003
223,2016-09,3872.816,0.0
223,2016-10,1.455,0.193
223,2016-11,18.685,0.013
223,2016-12,2.841,0.001
223,2017-01,197.91,0.002
223,2017-02,0.0,0.0
223,2017-03,1.699,1.6
223,2017-04,2.731,0.092
223,2017-05,2.782,1.02
223,2017-06,1671.759,0.007
223,2017-07,1.685,0.048
223,2017-08,0.0,0.0
223,2017-09,0.0,0.0
223,2017-10,0.0,0.0
223,2017-11,2.784,0.008
223,2017-12,9.208,0.004
223,2018-01,0.0,0.0
223,2018-02,0.0,0.0
223,2018-03,7.664,6.149
223,2018-04,22.243,0.02
223,2018-05,1477.648,0.016
223,2018-06,1249.824,0.013
223,2018-07,6354.261,0.004
223,2018-08,0.776,0.134
223,2018-09,0.0,0.0
223,2018-10,0.857,0.664
223,2018-11,1.4,2.486
223,2018-12,64.295,0.003
223,2019-01,3.697,0.183
223,2019-02,0.0,0.0
223,2019-03,0.0,0.0
223,2019-04,4.416,0.044
223,2019-05,0.905,2.241
223,2019-06,2.383,1.559
223,2019-07,1039.951,0.004
223,2019-08,2252.662,0.002
223,2019-09,1.318,0.007
223,2019-10,0.908,0.0
223,2019-11,2.289,0.171
223,2019-12,11.137,1.212
223,2020-01,30.634,0.01
223,2020-02,0.0,0.0
223,2020-03,0.0,0.0
223,2020-04,4.427,0.006
223,2020-05,3.853,0.011
223,2020-06,1858.035,0.004
223,2020-07,21086.033,0.002
223,2020-08,1.821,0.019
223,2020-09,11.667,0.0
223,2020-10,1.272,0.04
223,2020-11,2.039,0.007
223,2020-12,11.876,0.08
223,2021-01,10.324,0.041
223,2021-02,0.0,0.0
223,2021-03,11.786,0.002
223,2021-04,293.759,0.002
223,2021-05,6.733,0.006
223,2021-06,0.0,0.0
223,2021-07,186.971,0.0
223,2021-08,2.426,0.004
223,2021-09,1.821,0.001
223,2021-10,0.003,0.0
223,2021-11,5.876,0.006
223,2021-12,6.187,0.009
223,2022-01,977.805,0.017
223,2022-02,0.0,0.0
223,2022-03,0.0,0.0
223,2022-04,41.442,0.008
223,2022-05,289.577,21.995
223,2022-06,13.414,1.825
224,2016-01,0.612,0.031
224,2016-02,0.256,0.016
224,2016-03,9.121,0.623
224,2016-04,3.563,2.852
224,2016-05,7.051,27.396
224,2016-06,0.04,0.003
224,2016-07,2.339,5.474
224,2016-08,1.182,0.015
224,2016-09,4.181,0.006
224,2016-10,2.814,5.73
224,2016-11,20.125,0.138
224,2016-12,2.469,0.086
224,2017-01,0.259,0.009
224,2017-02,0.0,0.0
224,2017-03,4.004,47.134
224,2017-04,2.373,9.196
224,2017-05,13.14,62.255
224,2017-06,0.179,0.052
224,2017-07,3.481,1.542
224,2017-08,0.0,0.0
224,2017-09,5.968,0.006
224,2017-10,6.914,0.011
224,2017-11,4.585,0.349
224,2017-12,2.844,0.191
224,2018-01,0.0,0.0
224,2018-02,0.0,0.0
224,2018-03,5.059,55.68
224,2018-04,0.669,0.387
224,2018-05,0.144,0.109
224,2018-06,0.131,0.097
224,2018-07,0.097,0.013
224,2018-08,0.745,1.586
224,2018-09,3.237,0.009
224,2018-10,1.51,14.85
224,2018-11,1.788,38.651
224,2018-12,0.904,0.08
224,2019-01,4.406,3.12
224,2019-02,0.0,0.0
224,2019-03,0.001,0.001
224,2019-04,1.269,0.924
224,2019-05,1.529,44.194
224,2019-06,2.659,22.758
224,2019-07,0.135,0.037
224,2019-08,0.116,0.006
224,2019-09,1.838,0.248
224,2019-10,1.76,0.004
224,2019-11,4.165,3.825
224,2019-12,17.938,24.402
224,2020-01,34.918,0.233
224,2020-02,0.0,0.0
224,2020-03,0.0,0.0
224,2020-04,0.965,0.102
224,2020-05,2.557,0.508
224,2020-06,0.152,0.015
224,2020-07,0.172,0.004
224,2020-08,1.806,0.553
224,2020-09,2.704,0.003
224,2020-10,2.953,1.188
224,2020-11,3.344,0.326
224,2020-12,11.847,1.09
224,2021-01,9.775,0.718
224,2021-02,0.0,0.0
224,2021-03,5.506,0.183
224,2021-04,0.235,0.005
224,2021-05,2.589,0.105
224,2021-06,2.514,0.0
224,2021-07,5.866,0.022
224,2021-08,1.953,0.144
224,2021-09,4.411,0.003
224,2021-10,0.002,0.0
224,2021-11,0.948,0.068
224,2021-12,1.621,0.165
224,2022-01,0.735,1.04
224,2022-02,0.0,0.0
224,2022-03,0.042,0.006
224,2022-04,0.327,0.136
224,2022-05,88.15,74.786
224,2022-06,6.16,15.176
225,2016-01,1.087,0.028
225,2016-02,0.678,0.015
225,2016-03,21.294,1.087
225,2016-04,3.552,2.027
225,2016-05,10.456,29.366
225,2016-06,0.157,0.013
225,2016-07,2.438,4.256
225,2016-08,1.631,0.015
225,2016-09,512.036,0.0
225,2016-10,1.625,2.472
225,2016-11,20.789,0.134
225,2016-12,3.989,0.087
225,2017-01,0.379,0.02
225,2017-02,0.0,0.0
225,2017-03,3.349,28.453
225,2017-04,0.821,1.713
225,2017-05,6.149,20.878
225,2017-06,0.318,0.05
225,2017-07,1.889,0.64
225,2017-08,0.0,0.0
225,2017-09,9.459,0.008
225,2017-10,145.234,0.001
225,2017-11,4.212,0.251
225,2017-12,2.914,0.122
225,2018-01,0.0,0.0
225,2018-02,0.0,0.0
225,2018-03,7.463,55.29
225,2018-04,0.924,0.332
225,2018-05,0.305,0.103
225,2018-06,0.3,0.075
225,2018-07,0.269,0.014
225,2018-08,0.856,1.32
225,2018-09,0.602,0.004
225,2018-10,2.224,15.969
225,2018-11,2.003,31.227
225,2018-12,0.811,0.074
225,2019-01,4.822,2.779
225,2019-02,0.0,0.0
225,2019-03,0.095,0.017
225,2019-04,1.792,0.891
225,2019-05,1.09,19.811
225,2019-06,4.557,26.986
225,2019-07,0.358,0.023
225,2019-08,0.418,0.007
225,2019-09,1.637,0.161
225,2019-10,16.445,0.026
225,2019-11,1.808,1.206
225,2019-12,15.083,16.87
225,2020-01,4.146,0.193
225,2020-02,0.028,0.001
225,2020-03,0.001,0.0
225,2020-04,1.051,0.08
225,2020-05,2.048,0.337
225,2020-06,0.287,0.017
225,2020-07,0.254,0.007
225,2020-08,3.203,0.874
225,2020-09,2.382,0.003
225,2020-10,3.466,1.673
225,2020-11,2.873,0.208
225,2020-12,11.188,0.924
225,2021-01,10.663,0.518
225,2021-02,0.0,0.0
225,2021-03,4.183,0.107
225,2021-04,0.662,0.009
225,2021-05,2.307,0.058
225,2021-06,229.306,0.013
225,2021-07,4.674,0.002
225,2021-08,1.805,0.102
225,2021-09,3.352,0.007
225,2021-10,0.001,0.0
225,2021-11,0.95,0.057
225,2021-12,2.058,0.131
225,2022-01,0.28,0.209
225,2022-02,0.0,0.0
225,2022-03,0.045,0.003
225,2022-04,0.476,0.117
225,2022-05,120.199,99.068
225,2022-06,6.849,12.027
226,2016-01,6.486,0.008
226,2016-02,67.581,0.007
226,2016-03,6.574,0.069
226,2016-04,3.568,0.817
226,2016-05,7.413,9.075
226,2016-06,13.445,0.0
226,2016-07,1.998,1.575
226,2016-08,1.193,0.006
226,2016-09,4.191,0.006
226,2016-10,1.235,0.845
226,2016-11,18.163,0.069
226,2016-12,2.329,0.022
226,2017-01,37.185,0.003
226,2017-02,4.495,0.0
226,2017-03,3.675,14.004
226,2017-04,6.109,0.817
226,2017-05,14.074,20.297
226,2017-06,87.813,0.024
226,2017-07,3.511,0.403
226,2017-08,0.0,0.0
226,2017-09,3.238,0.001
226,2017-10,5.668,0.005
226,2017-11,2.514,0.082
226,2017-12,7.661,0.034
226,2018-01,0.0,0.0
226,2018-02,4.697,0.0
226,2018-03,6.392,19.339
226,2018-04,21.716,0.11
226,2018-05,512.293,0.055
226,2018-06,437.707,0.044
226,2018-07,874.735,0.008
226,2018-08,0.73,0.508
226,2018-09,3.264,0.009
226,2018-10,1.067,3.458
226,2018-11,1.929,13.46
226,2018-12,9.256,0.024
226,2019-01,5.454,1.057
226,2019-02,0.0,0.0
226,2019-03,472.871,0.001
226,2019-04,7.404,0.285
226,2019-05,1.321,10.556
226,2019-06,2.263,5.661
226,2019-07,213.553,0.011
226,2019-08,3.687,0.002
226,2019-09,1.193,0.064
226,2019-10,1.728,0.004
226,2019-11,4.325,1.275
226,2019-12,16.486,6.924
226,2020-01,47.884,0.065
226,2020-02,0.049,0.0
226,2020-03,5.486,0.0
226,2020-04,6.154,0.045
226,2020-05,4.558,0.16
226,2020-06,273.774,0.008
226,2020-07,2.786,0.002
226,2020-08,1.626,0.182
226,2020-09,2.988,0.001
226,2020-10,1.759,0.255
226,2020-11,1.946,0.08
226,2020-12,16.533,0.464
226,2021-01,21.28,0.337
226,2021-02,0.0,0.0
226,2021-03,20.732,0.049
226,2021-04,60.591,0.003
226,2021-05,4.508,0.027
226,2021-06,3.828,0.0
226,2021-07,5.983,0.017
226,2021-08,1.898,0.067
226,2021-09,4.56,0.002
226,2021-10,0.008,0.0
226,2021-11,2.601,0.011
226,2021-12,3.272,0.043
226,2022-01,92.968,0.157
226,2022-02,0.0,0.0
226,2022-03,5.057,0.0
226,2022-04,29.922,0.061
226,2022-05,300.562,60.645
226,2022-06,3.491,2.885
227,2016-01,0.632,0.024
227,2016-02,0.223,0.01
227,2016-03,12.777,0.55
227,2016-04,3.761,2.032
227,2016-05,6.99,18.309
227,2016-06,0.059,0.003
227,2016-07,2.521,3.891
227,2016-08,1.177,0.009
227,2016-09,0.0,0.0
227,2016-10,3.617,4.877
227,2016-11,22.829,0.069
227,2016-12,4.022,0.064
227,2017-01,0.234,0.006
227,2017-02,0.0,0.0
227,2017-03,4.179,33.102
227,2017-04,3.185,8.377
227,2017-05,13.023,41.936
227,2017-06,0.127,0.027
227,2017-07,3.852,1.138
227,2017-08,0.0,0.0
227,2017-09,7.632,0.005
227,2017-10,8.193,0.007
227,2017-11,6.161,0.264
227,2017-12,4.068,0.157
227,2018-01,0.0,0.0
227,2018-02,0.0,0.0
227,2018-03,4.692,36.31
227,2018-04,0.679,0.277
227,2018-05,0.094,0.054
227,2018-06,0.089,0.053
227,2018-07,0.049,0.005
227,2018-08,0.753,1.076
227,2018-09,0.0,0.0
227,2018-10,1.728,11.371
227,2018-11,1.723,25.171
227,2018-12,0.925,0.055
227,2019-01,4.282,2.061
227,2019-02,0.0,0.0
227,2019-03,0.0,0.0
227,2019-04,1.291,0.638
227,2019-05,1.682,33.63
